year_month,country,county,uid,uid_code,uidear,county_code,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25+_receiving_fp_services_new,adults_25+_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,condoms,pills,injectables,implants,iucd,surgical,total_fp,total_cyp,periodid,periodname,combined_oral_contraceptive_pills_beginning_balance,combined_oral_contraceptive_pills_ending_balanc,combined_oral_contraceptive_pills_issued/dispensed,combined_oral_contraceptive_pills_losses,combined_oral_contraceptive_pills_negative_adjustment_(issued_to_other_hf),combined_oral_contraceptive_pills_positive_adjustment_(receipt_from_other_hf),combined_oral_contraceptive_pills_quantity_needed/requested,combined_oral_contraceptive_pills_stock_received,emergency_pill_beginning_balance,emergency_pill_ending_balanc,emergency_pill_issued/dispensed,emergency_pill_losses,emergency_pill_negative_adjustment_(issued_to_other_hf),emergency_pill_positive_adjustment_(receipt_from_other_hf),emergency_pill_quantity_needed/requested,emergency_pill_stock_received,female_condom__beginning_balance,female_condom__ending_balanc,female_condom__issued/dispensed,female_condom__losses,female_condom__negative_adjustment_(issued_to_other_hf),female_condom__positive_adjustment_(receipt_from_other_hf),female_condom__quantity_needed/requested,female_condom__stock_received,iucd_copper_t_beginning_balance,iucd_copper_t_ending_balanc,iucd_copper_t_issued/dispensed,iucd_copper_t_losses,iucd_copper_t_negative_adjustment_(issued_to_other_hf),iucd_copper_t_positive_adjustment_(receipt_from_other_hf),iucd_copper_t_quantity_needed/requested,iucd_copper_t_stock_received,implants_(1_rod)_beginning_balance,implants_(1_rod)_ending_balanc,implants_(1_rod)_issued/dispensed,implants_(1_rod)_losses,implants_(1_rod)_negative_adjustment_(issued_to_other_hf),implants_(1_rod)_positive_adjustment_(receipt_from_other_hf),implants_(1_rod)_quantity_needed/requested,implants_(1_rod)_stock_received,injectables_beginning_balance,injectables_ending_balanc,injectables_issued/dispensed,injectables_losses,injectables_negative_adjustment_(issued_to_other_hf),injectables_positive_adjustment_(receipt_from_other_hf),injectables_quantity_needed/requested,injectables_stock_received,male_condom__beginning_balance,male_condom__ending_balanc,male_condom__issued/dispensed,male_condom__losses,male_condom__negative_adjustment_(issued_to_other_hf),male_condom__positive_adjustment_(receipt_from_other_hf),male_condom__quantity_needed/requested,male_condom__stock_received,progestin_only_pills_beginning_balance,progestin_only_pills_ending_balanc,progestin_only_pills_issued/dispensed,progestin_only_pills_losses,progestin_only_pills_negative_adjustment_(issued_to_other_hf),progestin_only_pills_positive_adjustment_(receipt_from_other_hf),progestin_only_pills_quantity_needed/requested,progestin_only_pills_stock_received,eligible_fp,"core_health_workforce_per_10,000population",Demand_Satisfied_by_Modern_Methods (%),"mCPR (Married Women, %)","Teenage Pregnancy Rate (15-19, %)","Total Unmet Need (Married Women, %)"
202412,Kenya,Kilifi,nrI2khZx3d0,202412_nrI2khZx3d0,2024_nrI2khZx3d0,KE_County_3,1769,3749,1197,6853,233,183,554,1410,1467,7261,1478,658,114,51,5,0,416,1964,8728,2136,165,5,13414,10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462948.0,,,,,
202412,Kenya,Tana River,JsH2bnvNt2d,202412_JsH2bnvNt2d,2024_JsH2bnvNt2d,KE_County_4,95,347,131,559,7,5,85,115,168,713,90,42,6,3,0,0,12,200,881,132,9,0,1234,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102761.0,,,,,
202412,Kenya,Busia,Tvf1zgVZ0K4,202412_Tvf1zgVZ0K4,2024_Tvf1zgVZ0K4,KE_County_40,5585,2686,674,3878,99,96,512,559,1179,3839,4782,1120,451,88,0,0,195,1071,5018,5902,539,0,12725,23115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301050.0,,,,,
202412,Kenya,Kiambu,qKzosKQPl6G,202412_qKzosKQPl6G,2024_qKzosKQPl6G,KE_County_22,2158,3001,3976,7573,1663,1458,2836,3395,2342,5341,1222,706,454,184,28,0,3121,6231,7683,1928,638,28,19629,11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898059.0,,,,,
202412,Kenya,Nyeri,ptWVfaCIdVx,202412_ptWVfaCIdVx,2024_ptWVfaCIdVx,KE_County_19,603,938,925,3993,322,1369,902,1230,484,2947,417,303,147,56,7,0,1691,2132,3431,720,203,7,8184,4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234884.0,,,,,
202412,Kenya,Trans Nzoia,mThvosEflAU,202412_mThvosEflAU,2024_mThvosEflAU,KE_County_26,1122,3054,1030,5790,998,1237,547,651,1224,7056,952,710,35,18,0,0,2235,1198,8280,1662,53,0,13428,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313499.0,,,,,
202412,Kenya,Tharaka Nithi,T4urHM47nlm,202412_T4urHM47nlm,2024_T4urHM47nlm,KE_County_13,244,974,309,3355,67,130,241,615,315,3492,236,181,23,4,0,0,197,856,3807,417,27,0,5304,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127469.0,,,,,
202412,Kenya,Kitui,j8o6iO4Njsi,202412_j8o6iO4Njsi,2024_j8o6iO4Njsi,KE_County_15,1258,1626,701,5639,726,168,422,530,943,6539,758,555,38,8,2,0,894,952,7482,1313,46,2,10689,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382970.0,,,,,
202412,Kenya,Meru,Y52XNJ50hYb,202412_Y52XNJ50hYb,2024_Y52XNJ50hYb,KE_County_12,1620,1587,2734,3449,1633,1773,914,829,1765,4077,913,636,122,73,3,0,3406,1743,5842,1549,195,3,12738,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509964.0,,,,,
202412,Kenya,Marsabit,Eey8fT4Im3y,202412_Eey8fT4Im3y,2024_Eey8fT4Im3y,KE_County_10,97,117,150,337,16,0,95,59,184,515,77,18,6,1,0,0,16,154,699,95,7,0,971,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139373.0,,,,,
202412,Kenya,Turkana,kphDeKClFch,202412_kphDeKClFch,2024_kphDeKClFch,KE_County_23,587,1329,524,715,628,700,300,336,443,1095,380,225,4,1,0,0,1328,636,1538,605,5,0,4112,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288520.0,,,,,
202412,Kenya,Nandi,t0J75eHKxz5,202412_t0J75eHKxz5,2024_t0J75eHKxz5,KE_County_29,783,5045,800,4912,209,61,382,474,1537,6175,487,316,70,24,1,0,270,856,7712,803,94,1,9736,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295087.0,,,,,
202412,Kenya,Nakuru,ob6SxuRcqU4,202412_ob6SxuRcqU4,2024_ob6SxuRcqU4,KE_County_32,6096,7554,3016,13828,470,795,2793,4362,2320,13129,3831,977,410,161,12,0,1265,7155,15449,4808,571,12,29260,22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697909.0,,,,,
202412,Kenya,Nyamira,uepLTG8wGWJ,202412_uepLTG8wGWJ,2024_uepLTG8wGWJ,KE_County_46,3161,4337,1366,4937,278,227,1041,1435,1832,7241,2163,508,104,20,1,0,505,2476,9073,2671,124,1,14850,11444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180012.0,,,,,
202412,Kenya,Siaya,u4t9H8XyU9P,202412_u4t9H8XyU9P,2024_u4t9H8XyU9P,KE_County_41,2649,2832,968,4537,284,237,960,1011,1418,5189,1383,765,69,10,26,0,521,1971,6607,2148,79,26,11352,9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289269.0,,,,,
202412,Kenya,Mombasa,wsBsC6gjHvn,202412_wsBsC6gjHvn,2024_wsBsC6gjHvn,KE_County_1,1919,4171,2046,6447,1230,2211,1609,2239,1141,5030,834,541,210,111,14,0,3441,3848,6171,1375,321,14,15170,7950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417828.0,,,,,
202412,Kenya,Elgeyo Marakwet,MqnLxQBigG0,202412_MqnLxQBigG0,2024_MqnLxQBigG0,KE_County_28,320,749,282,1957,81,244,37,53,329,2314,410,401,8,5,11,0,325,90,2643,811,13,11,3893,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146609.0,,,,,
202411,Kenya,Garissa,uyOrcHZBpW0,202411_uyOrcHZBpW0,2024_uyOrcHZBpW0,KE_County_7,317,253,727,521,213,36,265,223,344,700,168,30,6,0,0,0,249,488,1044,198,6,0,1985,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322080.0,,,,,
202411,Kenya,Wajir,CeLsrJOH0g9,202411_CeLsrJOH0g9,2024_CeLsrJOH0g9,KE_County_8,35,43,11,181,596,36,196,98,173,235,76,45,1,0,0,0,632,294,408,121,1,0,1456,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222895.0,,,,,
202411,Kenya,Kwale,N7YETT3A9r1,202411_N7YETT3A9r1,2024_N7YETT3A9r1,KE_County_2,821,2375,971,5329,210,483,285,334,1372,6627,636,269,36,2,9,0,693,619,7999,905,38,9,10263,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248890.26,,,,,
202411,Kenya,Elgeyo Marakwet,MqnLxQBigG0,202411_MqnLxQBigG0,2024_MqnLxQBigG0,KE_County_28,408,945,440,2276,615,11,72,47,533,2725,532,345,14,2,8,0,626,119,3258,877,16,8,4904,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146609.0,,,,,
202411,Kenya,Kilifi,nrI2khZx3d0,202411_nrI2khZx3d0,2024_nrI2khZx3d0,KE_County_3,2261,4085,1322,8049,471,233,526,1668,1725,8635,1635,744,143,36,5,0,704,2194,10360,2379,179,5,15821,11206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462948.0,,,,,
202411,Kenya,Kitui,j8o6iO4Njsi,202411_j8o6iO4Njsi,2024_j8o6iO4Njsi,KE_County_15,758,1877,664,6422,137,211,380,568,838,7087,820,568,22,20,3,0,348,948,7925,1388,42,3,10654,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382970.0,,,,,
202411,Kenya,Nyamira,uepLTG8wGWJ,202411_uepLTG8wGWJ,2024_uepLTG8wGWJ,KE_County_46,3310,3732,1133,6168,137,152,1136,1138,2140,7370,1710,458,94,18,15,0,289,2274,9510,2168,112,15,14368,9730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180012.0,,,,,
202411,Kenya,Mombasa,wsBsC6gjHvn,202411_wsBsC6gjHvn,2024_wsBsC6gjHvn,KE_County_1,2341,3908,1895,7455,1040,2177,1986,2712,1280,6057,1307,701,255,84,8,0,3217,4698,7337,2008,339,8,17607,10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417828.0,,,,,
202411,Kenya,West Pokot,XWALbfAPa6n,202411_XWALbfAPa6n,2024_XWALbfAPa6n,KE_County_24,743,752,451,968,143,89,219,219,669,1232,667,259,13,2,7,0,232,438,1901,926,15,7,3519,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188762.0,,,,,
202411,Kenya,Bomet,HMNARUV2CW4,202411_HMNARUV2CW4,2024_HMNARUV2CW4,KE_County_36,1140,1671,1726,2069,47,75,195,340,1183,4726,841,525,26,3,13,0,122,535,5909,1366,29,13,7974,6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283009.0,,,,,
202411,Kenya,Nakuru,ob6SxuRcqU4,202411_ob6SxuRcqU4,2024_ob6SxuRcqU4,KE_County_32,6435,7613,2882,14529,447,1411,2956,4905,2662,13376,3940,1148,521,154,10,0,1858,7861,16038,5088,675,10,31530,24048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697909.0,,,,,
202411,Kenya,Siaya,u4t9H8XyU9P,202411_u4t9H8XyU9P,2024_u4t9H8XyU9P,KE_County_41,2737,2818,1149,5101,250,386,1144,967,1508,5401,1922,978,112,28,23,0,636,2111,6909,2900,140,23,12719,11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289269.0,,,,,
202411,Kenya,Muranga,ahwTMNAJvrL,202411_ahwTMNAJvrL,2024_ahwTMNAJvrL,KE_County_21,659,1214,1051,4729,249,265,832,1961,594,3269,629,442,132,89,1,0,514,2793,3863,1071,221,1,8463,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308647.0,,,,,
202411,Kenya,Trans Nzoia,mThvosEflAU,202411_mThvosEflAU,2024_mThvosEflAU,KE_County_26,735,1808,687,3536,426,649,382,415,778,3930,446,348,34,11,0,0,1075,797,4708,794,45,0,7419,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313499.0,,,,,
202411,Kenya,Meru,Y52XNJ50hYb,202411_Y52XNJ50hYb,2024_Y52XNJ50hYb,KE_County_12,1324,1385,1633,3410,1633,780,1052,709,1490,3916,934,573,111,34,5,0,2413,1761,5406,1507,145,5,11237,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509964.0,,,,,
202411,Kenya,Uasin Gishu,pZqQRRW7PHP,202411_pZqQRRW7PHP,2024_pZqQRRW7PHP,KE_County_27,1360,2349,1707,6936,533,444,1136,967,1279,6462,1201,770,192,45,9,0,977,2103,7741,1971,237,9,13038,9732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410872.0,,,,,
202411,Kenya,Turkana,kphDeKClFch,202411_kphDeKClFch,2024_kphDeKClFch,KE_County_23,598,1489,567,1068,865,352,396,412,552,1310,462,256,10,2,0,0,1217,808,1862,718,12,0,4617,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288520.0,,,,,
202411,Kenya,Embu,PFu8alU2KWG,202411_PFu8alU2KWG,2024_PFu8alU2KWG,KE_County_14,301,1173,314,4281,38,88,365,1453,423,3372,399,389,71,31,0,0,126,1818,3795,788,102,0,6629,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196151.0,,,,,
202411,Kenya,Laikipia,xuFdFy6t9AH,202411_xuFdFy6t9AH,2024_xuFdFy6t9AH,KE_County_31,576,1053,470,2861,164,71,393,965,456,2347,579,169,53,17,1,0,235,1358,2803,748,70,1,5215,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163736.0,,,,,
202411,Kenya,Kisumu,tAbBVBbueqD,202411_tAbBVBbueqD,2024_tAbBVBbueqD,KE_County_42,7261,9320,2256,3711,1346,938,6821,4187,1749,5531,6084,1288,282,78,5,0,2284,11008,7280,7372,360,5,28309,25566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389055.0,,,,,
202411,Kenya,Nandi,t0J75eHKxz5,202411_t0J75eHKxz5,2024_t0J75eHKxz5,KE_County_29,883,1650,1010,4219,326,102,633,522,1346,5357,557,274,41,30,7,0,428,1155,6703,831,71,7,9195,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295087.0,,,,,
202411,Kenya,Migori,fVra3Pwta0Q,202411_fVra3Pwta0Q,2024_fVra3Pwta0Q,KE_County_44,7815,6615,1657,5909,676,385,1053,1186,2245,6015,7466,2582,468,46,8,0,1061,2239,8260,10048,514,8,22130,37702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372197.0,,,,,
202411,Kenya,Kirinyaga,Ulj33KBau7V,202411_Ulj33KBau7V,2024_Ulj33KBau7V,KE_County_20,408,1586,647,5065,199,200,478,2421,973,3069,343,350,219,76,0,0,399,2899,4042,693,295,0,8328,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199442.0,,,,,
202411,Kenya,Baringo,vvOK1BxTbet,202411_vvOK1BxTbet,2024_vvOK1BxTbet,KE_County_30,552,781,562,2083,356,375,331,326,523,2119,462,304,35,6,0,0,731,657,2642,766,41,0,4837,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209548.0,,,,,
202411,Kenya,Machakos,yhCUgGcCcOo,202411_yhCUgGcCcOo,2024_yhCUgGcCcOo,KE_County_16,1336,3881,3319,6494,625,1071,1185,2079,1440,9005,1202,577,106,27,2,0,1696,3264,10445,1779,133,2,17319,9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472335.0,,,,,
202411,Kenya,Vihiga,sANMZ3lpqGs,202411_sANMZ3lpqGs,2024_sANMZ3lpqGs,KE_County_38,1465,1413,386,2889,70,91,282,412,641,2317,1268,529,75,26,12,0,161,694,2958,1797,101,12,5723,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192913.0,,,,,
202411,Kenya,Isiolo,bzOfj0iwfDH,202411_bzOfj0iwfDH,2024_bzOfj0iwfDH,KE_County_11,134,254,114,674,63,2,111,102,131,659,203,82,5,3,1,0,65,213,790,285,8,1,1362,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80765.0,,,,,
202411,Kenya,Narok,kqJ83J2D72s,202411_kqJ83J2D72s,2024_kqJ83J2D72s,KE_County_33,1609,2292,1224,4038,68,81,513,274,1718,5012,1360,700,71,37,3,0,149,787,6730,2060,108,3,9837,9273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360420.0,,,,,
202411,Kenya,Kakamega,BjC1xL40gHo,202411_BjC1xL40gHo,2024_BjC1xL40gHo,KE_County_37,2714,5516,1746,12976,773,837,881,1664,1732,13291,2659,1872,323,63,6,0,1610,2545,15023,4531,386,6,24101,20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624346.0,,,,,
202411,Kenya,Bungoma,KGHhQ5GLd4k,202411_KGHhQ5GLd4k,2024_KGHhQ5GLd4k,KE_County_39,2835,4397,1812,8605,445,937,993,1214,2388,9392,2492,1241,106,23,30,0,1382,2207,11780,3733,129,30,19261,16358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543915.0,,,,,
202411,Kenya,Taita Taveta,QyGNX2DpR4h,202411_QyGNX2DpR4h,2024_QyGNX2DpR4h,KE_County_6,175,786,196,2551,130,42,106,151,207,2715,160,96,43,17,0,0,172,257,2922,256,60,0,3667,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106166.0,,,,,
