year_month,country,county,uid,county_code,estimated_number_of_pregnant_women,fp_injections_dmpa_im_new_clients,fp_injections_dmpa_im_re_visits,fp_injections_dmpa_sc_new_clients,fp_injections_dmpa_sc_re_visits,year,uid_code,uidear,periodid,periodname,organisationunitname,pills_combined_oral_contraceptive_stock_losses,pills_combined_oral_contraceptive_stock_dispensed,pills_combined_oral_contraceptive_stock_at_hand,pills_combined_oral_contraceptive_stock_requested,pills_combined_oral_contraceptive_stock_received,pills_emergency_pill_stock_losses,pills_emergency_pill_stock_dispensed,pills_emergency_pill_stock_at_hand,pills_emergency_pill_stock_requested,pills_emergency_pill_stock_received,pills_progestin_only_pills_stock_losses,pills_progestin_only_pills_stock_dispensed,pills_progestin_only_pills_stock_at_hand,pills_progestin_only_pills_stock_requested,pills_progestin_only_pills_stock_received,condoms_female_condom_stock_losses,condoms_female_condom_stock_dispensed,condoms_female_condom_stock_at_hand,condoms_female_condom_stock_requested,condoms_female_condom_stock_received,condoms_male_condom_stock_losses,condoms_male_condom_stock_dispensed,condoms_male_condom_stock_at_hand,condoms_male_condom_stock_requested,condoms_male_condom_stock_received,injectables_stock_losses,injectables_stock_dispensed,injectables_stock_at_hand,injectables_stock_requested,injectables_stock_received,implants_stock_losses,implants_stock_dispensed,implants_stock_at_hand,implants_stock_requested,implants_stock_received,iud_stock_losses,iud_stock_dispensed,iud_stock_at_hand,iud_stock_requested,iud_stock_received,women_of_childbearing_age_15_49yrs,eligible_fp,demand_satisfied_by_modern_methods_percent,mcpr_married_women_percent,total_unmet_need_married_women_percent,adolescent_10_24_receiving_fp_new,adolescent_10_24_receiving_fp_revisits,adults_25_plus_receiving_fp_services_new,adults_25_plus_receiving_fp_services_revisits,condoms_new,condoms_revisits,pills_new,pills_revisits,injectable_new,injectable_revisits,implants_new,implants_revisits,iucd_new,iucd_revisits,surgical_new,surgical_revisits,traditional_new,traditional_revisits,adolescent_10_24_receiving_fp,adults_25_plus_receiving_fp,condoms,pills,injectables,implants,iucd,surgical,traditional,total_modern_fp,total_cyp,total_users_receiving_fp,total_actual_new_modern_fp,total_actual_revisits_modern_fp,total_actual_traditional_methods,total_actual_modern_fp,total_fp,proportion_adolescents_10_24_yrs_receiving_fp,number_of_months,actual_mcpr,actual_mcpr_monthly,number_women_10_49_yrs_with_unmet_need_for_fp,actual_unmet_need_for_modern_fp,actual_core_health_workers_2013_10000_eligible_fp,actual_total_demand_for_fp,actual_demand_satisfied,total_fp_losses,pills_total_stock_losses,condoms_total_stock_losses,injectables_total_stock_losses,implants_total_stock_losses,iud_total_stock_losses,date,month,quarter,month_sin,month_cos,total_fp_lag_1,total_fp_lag_3,total_fp_lag_6,total_fp_lag_12,total_fp_rolling_mean_3,total_fp_rolling_mean_6,pills_lag_1,pills_lag_3,pills_lag_6,pills_lag_12,pills_rolling_mean_3,pills_rolling_mean_6,condoms_lag_1,condoms_lag_3,condoms_lag_6,condoms_lag_12,condoms_rolling_mean_3,condoms_rolling_mean_6,injectables_lag_1,injectables_lag_3,injectables_lag_6,injectables_lag_12,injectables_rolling_mean_3,injectables_rolling_mean_6,implants_lag_1,implants_lag_3,implants_lag_6,implants_lag_12,implants_rolling_mean_3,implants_rolling_mean_6,iucd_lag_1,iucd_lag_3,iucd_lag_6,iucd_lag_12,iucd_rolling_mean_3,iucd_rolling_mean_6,surgical_lag_1,surgical_lag_3,surgical_lag_6,surgical_lag_12,surgical_rolling_mean_3,surgical_rolling_mean_6,adolescent_10_24_receiving_fp_lag_1,adolescent_10_24_receiving_fp_lag_3,adolescent_10_24_receiving_fp_lag_6,adolescent_10_24_receiving_fp_lag_12,adolescent_10_24_receiving_fp_rolling_mean_3,adolescent_10_24_receiving_fp_rolling_mean_6,adults_25_plus_receiving_fp_lag_1,adults_25_plus_receiving_fp_lag_3,adults_25_plus_receiving_fp_lag_6,adults_25_plus_receiving_fp_lag_12,adults_25_plus_receiving_fp_rolling_mean_3,adults_25_plus_receiving_fp_rolling_mean_6,linear_trend
202103,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,736.0,1563.0,7.0,15.0,2021.0,202103_vvOK1BxTbet,2021_vvOK1BxTbet,202103.0,2021-03-01,Baringo County,0.0,26.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,483.0,508.0,353.0,1157.0,608.0,97.0,277.0,255.0,743.0,1578.0,516.0,191.0,18.0,12.0,1.0,0.0,180.0,156.0,991.0,1510.0,705.0,532.0,2321.0,707.0,30.0,1.0,336.0,4296.0,2819.1648,2501.0,2163.0,2133.0,336.0,4296.0,4632.0,0.39624150339864056,12.0,0.031112398609501737,0.3733487833140209,133784.0,0.9688876013904982,13.808,1.0,0.031112398609501737,1.0,0.0,0.0,1.0,0.0,0.0,2021-03-01,3.0,1.0,1.0,6.123233995736766e-17,3574.0,2382.0,1904.0,1029.0,3532.0,3722.6666666666665,507.0,295.0,512.0,453.0,433.3333333333333,472.1666666666667,784.0,765.0,1373.0,554.0,747.3333333333334,753.0,1666.0,935.0,6.0,0.0,1666.0,1806.0,513.0,334.0,1.0,0.0,484.3333333333333,539.6666666666666,29.0,19.0,0.0,0.0,24.0,30.833333333333332,5.0,3.0,0.0,0.0,2.0,2.1666666666666665,759.0,357.0,813.0,1099.0,736.6666666666666,771.8333333333334,1254.0,579.0,0.0,0.0,1023.0,1293.5,15.0
202104,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,629.0,1738.0,34.0,31.0,2021.0,202104_vvOK1BxTbet,2021_vvOK1BxTbet,202104.0,2021-04-01,Baringo County,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,583.0,496.0,380.0,814.0,721.0,159.0,254.0,259.0,663.0,1769.0,404.0,128.0,31.0,8.0,2.0,0.0,249.0,26.0,1079.0,1194.0,880.0,513.0,2432.0,532.0,39.0,2.0,275.0,4398.0,2456.4847,2273.0,2075.0,2323.0,275.0,4398.0,4673.0,0.4747030356357237,12.0,0.03185110081112399,0.3822132097334879,133682.0,0.968148899188876,13.808,1.0,0.03185110081112399,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-01,4.0,2.0,0.8660254037844387,-0.4999999999999998,4632.0,2390.0,5066.0,1293.0,4293.0,3657.1666666666665,532.0,261.0,750.0,459.0,517.3333333333334,432.6666666666667,705.0,753.0,762.0,823.0,789.6666666666666,772.6666666666666,2321.0,1011.0,2569.0,0.0,2139.6666666666665,1783.1666666666667,707.0,233.0,818.0,0.0,584.0,492.0,30.0,13.0,75.0,0.0,32.666666666666664,24.833333333333332,1.0,0.0,3.0,0.0,2.6666666666666665,2.0,991.0,460.0,1184.0,783.0,943.0,754.3333333333334,1510.0,305.0,2041.0,0.0,1319.3333333333333,1152.3333333333333,16.0
202105,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,616.0,1455.0,8.0,41.0,2021.0,202105_vvOK1BxTbet,2021_vvOK1BxTbet,202105.0,2021-05-01,Baringo County,0.0,600.0,5400.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,377.0,375.0,290.0,1843.0,581.0,226.0,278.0,153.0,624.0,1496.0,372.0,139.0,47.0,5.0,0.0,0.0,74.0,0.0,752.0,2133.0,807.0,431.0,2120.0,511.0,52.0,0.0,74.0,3921.0,2357.127699999999,2885.0,1902.0,2019.0,74.0,3921.0,3995.0,0.2606585788561525,12.0,0.028396581691772886,0.34075898030127466,134159.0,0.9716034183082272,13.808,1.0,0.028396581691772886,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-01,5.0,2.0,0.49999999999999994,-0.8660254037844387,4673.0,3574.0,4292.0,1358.0,4433.333333333333,3607.6666666666665,513.0,507.0,488.0,662.0,492.0,423.1666666666667,880.0,784.0,749.0,608.0,797.3333333333334,782.3333333333334,2432.0,1666.0,2334.0,0.0,2291.0,1747.5,532.0,513.0,633.0,0.0,583.3333333333334,471.6666666666667,39.0,29.0,19.0,0.0,40.333333333333336,30.333333333333332,2.0,5.0,1.0,0.0,1.0,1.8333333333333333,1079.0,759.0,880.0,839.0,940.6666666666666,733.0,1194.0,1254.0,2072.0,0.0,1612.3333333333333,1162.5,17.0
202106,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,505.0,1375.0,65.0,75.0,2021.0,202106_vvOK1BxTbet,2021_vvOK1BxTbet,202106.0,2021-06-01,Baringo County,0.0,600.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,442.0,397.0,371.0,1029.0,697.0,212.0,236.0,254.0,570.0,1450.0,544.0,168.0,20.0,8.0,0.0,0.0,107.0,0.0,839.0,1400.0,909.0,490.0,2020.0,712.0,28.0,0.0,107.0,4159.0,2756.6751,2239.0,2067.0,2092.0,107.0,4159.0,4266.0,0.37472085752568113,12.0,0.030120220162224796,0.36144264194669756,133921.0,0.9698797798377752,13.808,1.0,0.030120220162224796,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-01,6.0,2.0,1.2246467991473532e-16,-1.0,3995.0,4632.0,2382.0,1335.0,4311.333333333333,3921.6666666666665,431.0,532.0,295.0,628.0,478.0,455.6666666666667,807.0,705.0,765.0,676.0,865.3333333333334,806.3333333333334,2120.0,2321.0,935.0,0.0,2190.6666666666665,1928.3333333333333,511.0,707.0,334.0,0.0,585.0,534.6666666666666,52.0,30.0,19.0,0.0,39.666666666666664,31.833333333333332,0.0,1.0,3.0,0.0,0.6666666666666666,1.3333333333333333,752.0,991.0,357.0,966.0,890.0,813.3333333333334,2133.0,1510.0,579.0,0.0,1575.6666666666667,1299.3333333333333,18.0
202107,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,713.0,1192.0,12.0,67.0,2021.0,202107_vvOK1BxTbet,2021_vvOK1BxTbet,202107.0,2021-07-01,Baringo County,0.0,3852.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,519.0,488.0,588.0,983.0,758.0,81.0,294.0,193.0,725.0,1259.0,518.0,174.0,34.0,4.0,3.0,0.0,141.0,0.0,1007.0,1571.0,839.0,487.0,1984.0,692.0,38.0,3.0,141.0,4043.0,2822.9379999999996,2578.0,2332.0,1711.0,141.0,4043.0,4184.0,0.39061287820015517,12.0,0.029280127462340672,0.3513615295480881,134037.0,0.9707198725376593,13.808,1.0,0.029280127462340672,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-01,7.0,3.0,-0.4999999999999997,-0.8660254037844388,4266.0,4673.0,2390.0,1696.0,4148.333333333333,4220.666666666667,490.0,513.0,261.0,735.0,469.3333333333333,493.3333333333333,909.0,880.0,753.0,948.0,851.6666666666666,820.6666666666666,2020.0,2432.0,1011.0,0.0,2041.3333333333333,2090.5,712.0,532.0,233.0,0.0,638.3333333333334,611.1666666666666,28.0,39.0,13.0,0.0,39.333333333333336,36.0,0.0,2.0,0.0,0.0,1.0,1.8333333333333333,839.0,1079.0,460.0,1058.0,866.0,904.5,1400.0,1194.0,305.0,0.0,1701.3333333333333,1510.3333333333333,19.0
202108,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,540.0,1320.0,21.0,39.0,2021.0,202108_vvOK1BxTbet,2021_vvOK1BxTbet,202108.0,2021-08-01,Baringo County,0.0,837.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,432.0,423.0,474.0,1131.0,864.0,339.0,282.0,258.0,561.0,1359.0,501.0,207.0,33.0,13.0,0.0,0.0,178.0,0.0,855.0,1605.0,1203.0,540.0,1920.0,708.0,46.0,0.0,178.0,4417.0,2820.9545000000003,2460.0,2241.0,2176.0,178.0,4417.0,4595.0,0.3475609756097561,12.0,0.03198870220162225,0.383864426419467,133663.0,0.9680112977983778,13.808,1.0,0.03198870220162225,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-01,8.0,3.0,-0.8660254037844385,-0.5000000000000004,4184.0,3995.0,3574.0,2108.0,4348.333333333333,4390.833333333333,487.0,431.0,507.0,703.0,505.6666666666667,498.8333333333333,839.0,807.0,784.0,1323.0,983.6666666666666,890.5,1984.0,2120.0,1666.0,0.0,1974.6666666666667,2132.8333333333335,692.0,511.0,513.0,0.0,704.0,643.6666666666666,38.0,52.0,29.0,0.0,37.333333333333336,38.833333333333336,3.0,0.0,5.0,0.0,1.0,1.0,1007.0,752.0,759.0,976.0,900.3333333333334,920.5,1571.0,2133.0,1254.0,0.0,1525.3333333333333,1568.8333333333333,20.0
202109,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,583.0,1377.0,53.0,99.0,2021.0,202109_vvOK1BxTbet,2021_vvOK1BxTbet,202109.0,2021-09-01,Baringo County,0.0,360.0,11751.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,430.0,464.0,727.0,939.0,1962.0,456.0,234.0,313.0,636.0,1476.0,447.0,187.0,72.0,17.0,0.0,0.0,110.0,0.0,894.0,1666.0,2418.0,547.0,2112.0,634.0,89.0,0.0,110.0,5800.0,3045.8823999999995,2560.0,3351.0,2449.0,110.0,5800.0,5910.0,0.34921875,12.0,0.04200463499420626,0.5040556199304751,132280.0,0.9579953650057937,13.808,1.0,0.04200463499420626,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01,9.0,3.0,-1.0,-1.8369701987210297e-16,4595.0,4266.0,4632.0,1904.0,4896.333333333333,4603.833333333333,540.0,490.0,532.0,512.0,524.6666666666666,501.3333333333333,1203.0,909.0,705.0,1373.0,1486.6666666666667,1176.0,1920.0,2020.0,2321.0,6.0,2005.3333333333333,2098.0,708.0,712.0,707.0,1.0,678.0,631.5,46.0,28.0,30.0,0.0,57.666666666666664,48.666666666666664,0.0,0.0,1.0,0.0,1.0,0.8333333333333334,855.0,839.0,991.0,813.0,918.6666666666666,904.3333333333334,1605.0,1400.0,1510.0,0.0,1614.0,1594.8333333333333,21.0
202110,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,631.0,1680.0,7.0,32.0,2021.0,202110_vvOK1BxTbet,2021_vvOK1BxTbet,202110.0,2021-10-01,Baringo County,0.0,6751.0,5102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,477.0,681.0,502.0,1283.0,296.0,109.0,220.0,295.0,638.0,1712.0,488.0,194.0,28.0,3.0,0.0,0.0,70.0,0.0,1158.0,1785.0,405.0,515.0,2350.0,682.0,31.0,0.0,70.0,3983.0,2850.3938999999996,2943.0,1670.0,2313.0,70.0,3983.0,4053.0,0.3934760448521916,12.0,0.028845596755504056,0.3461471610660487,134097.0,0.971154403244496,13.808,1.0,0.028845596755504056,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-01,10.0,4.0,-0.8660254037844386,0.5000000000000001,5910.0,4184.0,4673.0,5066.0,4852.666666666667,4500.5,547.0,487.0,513.0,750.0,534.0,501.6666666666667,2418.0,839.0,880.0,762.0,1342.0,1096.8333333333333,2112.0,1984.0,2432.0,2569.0,2127.3333333333335,2084.3333333333335,634.0,692.0,532.0,818.0,674.6666666666666,656.5,89.0,38.0,39.0,75.0,55.333333333333336,47.333333333333336,0.0,3.0,2.0,3.0,0.0,0.5,894.0,1007.0,1079.0,1184.0,969.0,917.5,1666.0,1571.0,1194.0,2041.0,1685.3333333333333,1693.3333333333333,22.0
202111,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,658.0,2084.0,2.0,13.0,2021.0,202111_vvOK1BxTbet,2021_vvOK1BxTbet,202111.0,2021-11-01,Baringo County,0.0,4880.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,603.0,681.0,637.0,1370.0,496.0,1564.0,213.0,274.0,660.0,2097.0,506.0,147.0,25.0,2.0,18.0,0.0,275.0,0.0,1284.0,2007.0,2060.0,487.0,2757.0,653.0,27.0,18.0,275.0,6002.0,3373.9729,3291.0,1918.0,4084.0,275.0,6002.0,6277.0,0.390154968094804,12.0,0.0434675550405562,0.5216106604866744,132078.0,0.9565324449594438,13.808,1.0,0.0434675550405562,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-01,11.0,4.0,-0.5000000000000004,0.8660254037844384,4053.0,4595.0,3995.0,4292.0,5413.333333333333,4880.833333333333,515.0,540.0,431.0,488.0,516.3333333333334,511.0,405.0,1203.0,807.0,749.0,1627.6666666666667,1305.6666666666667,2350.0,1920.0,2120.0,2334.0,2406.3333333333335,2190.5,682.0,708.0,511.0,633.0,656.3333333333334,680.1666666666666,31.0,46.0,52.0,19.0,49.0,43.166666666666664,0.0,0.0,0.0,1.0,6.0,3.5,1158.0,855.0,752.0,880.0,1112.0,1006.1666666666666,1785.0,1605.0,2133.0,2072.0,1819.3333333333333,1672.3333333333333,23.0
202112,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,23508.0,631.0,1538.0,11.0,29.0,2021.0,202112_vvOK1BxTbet,2021_vvOK1BxTbet,202112.0,2021-12-01,Baringo County,0.0,24.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161588.0,138080.0,0.0,0.0,0.0,453.0,564.0,385.0,1214.0,395.0,292.0,313.0,412.0,642.0,1567.0,305.0,113.0,27.0,20.0,6.0,0.0,103.0,0.0,1017.0,1599.0,687.0,725.0,2209.0,418.0,47.0,6.0,103.0,4092.0,2216.3215,2616.0,1688.0,2404.0,103.0,4092.0,4195.0,0.38876146788990823,12.0,0.029634994206257242,0.35561993047508694,133988.0,0.9703650057937427,13.808,1.0,0.029634994206257242,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-01,12.0,4.0,-2.4492935982947064e-16,1.0,6277.0,5910.0,4266.0,2382.0,4841.666666666667,4869.0,487.0,547.0,490.0,295.0,575.6666666666666,550.1666666666666,2060.0,2418.0,909.0,765.0,1050.6666666666667,1268.6666666666667,2757.0,2112.0,2020.0,935.0,2438.6666666666665,2222.0,653.0,634.0,712.0,334.0,584.3333333333334,631.1666666666666,27.0,89.0,28.0,19.0,35.0,46.333333333333336,18.0,0.0,0.0,3.0,8.0,4.5,1284.0,894.0,839.0,357.0,1153.0,1035.8333333333333,2007.0,1666.0,1400.0,579.0,1797.0,1705.5,24.0
202201,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,24263.0,748.0,1638.0,15.0,42.0,2022.0,202201_vvOK1BxTbet,2022_vvOK1BxTbet,202201.0,2022-01-01,Baringo County,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166778.0,194955.0,62.2,44.8,16.6,401.0,452.0,499.0,1297.0,296.0,159.0,255.0,259.0,763.0,1680.0,342.0,145.0,36.0,8.0,5.0,0.0,53.0,0.0,853.0,1796.0,455.0,514.0,2443.0,487.0,44.0,5.0,53.0,3948.0,2396.8826999999997,2649.0,1697.0,2251.0,53.0,3948.0,4001.0,0.32200830502076255,12.0,0.020250827113949373,0.24300992536739247,191007.0,0.9797491728860507,19.4955,1.0,0.020250827113949373,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01,1.0,1.0,0.49999999999999994,0.8660254037844387,4195.0,4053.0,4184.0,2390.0,4824.333333333333,4838.5,725.0,515.0,487.0,261.0,575.3333333333334,554.6666666666666,687.0,405.0,839.0,753.0,1067.3333333333333,1204.6666666666667,2209.0,2350.0,1984.0,1011.0,2469.6666666666665,2298.5,418.0,682.0,692.0,233.0,519.3333333333334,597.0,47.0,31.0,38.0,13.0,39.333333333333336,47.333333333333336,6.0,0.0,3.0,0.0,9.666666666666666,4.833333333333333,1017.0,1158.0,1007.0,460.0,1051.3333333333333,1010.1666666666666,1599.0,1785.0,1571.0,305.0,1800.6666666666667,1743.0,25.0
202202,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,24263.0,634.0,1580.0,3.0,2.0,2022.0,202202_vvOK1BxTbet,2022_vvOK1BxTbet,202202.0,2022-02-01,Baringo County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166778.0,194955.0,0.0,0.0,0.0,441.0,527.0,401.0,1309.0,353.0,207.0,207.0,226.0,637.0,1582.0,385.0,203.0,37.0,18.0,5.0,0.0,109.0,0.0,968.0,1710.0,560.0,433.0,2219.0,588.0,55.0,5.0,109.0,3860.0,2801.4362000000006,2678.0,1624.0,2236.0,109.0,3860.0,3969.0,0.3614637789395071,12.0,0.019799440896617167,0.23759329075940602,191095.0,0.9802005591033829,19.4955,1.0,0.019799440896617167,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-01,2.0,1.0,0.8660254037844386,0.5000000000000001,4001.0,6277.0,4595.0,3574.0,4055.0,4734.166666666667,514.0,487.0,540.0,507.0,557.3333333333334,536.8333333333334,455.0,2060.0,1203.0,784.0,567.3333333333334,1097.5,2443.0,2757.0,1920.0,1666.0,2290.3333333333335,2348.3333333333335,487.0,653.0,708.0,513.0,497.6666666666667,577.0,44.0,27.0,46.0,29.0,48.666666666666664,48.833333333333336,5.0,18.0,0.0,5.0,5.333333333333333,5.666666666666667,853.0,1284.0,855.0,759.0,946.0,1029.0,1796.0,2007.0,1605.0,1254.0,1701.6666666666667,1760.5,26.0
202203,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,24263.0,648.0,1764.0,1.0,13.0,2022.0,202203_vvOK1BxTbet,2022_vvOK1BxTbet,202203.0,2022-03-01,Baringo County,0.0,229.0,332.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,1680.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,166778.0,194955.0,0.0,0.0,0.0,493.0,660.0,553.0,1681.0,382.0,156.0,270.0,348.0,649.0,1777.0,446.0,259.0,29.0,6.0,2.0,0.0,67.0,0.0,1153.0,2234.0,538.0,618.0,2426.0,705.0,35.0,2.0,67.0,4324.0,2910.1003999999994,3387.0,1778.0,2546.0,67.0,4324.0,4391.0,0.34041925007381163,12.0,0.022179477315277883,0.2661537277833346,190631.0,0.9778205226847221,19.4955,1.0,0.022179477315277883,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-01,3.0,1.0,1.0,6.123233995736766e-17,3969.0,4195.0,5910.0,4632.0,4120.333333333333,4481.0,433.0,725.0,547.0,532.0,521.6666666666666,548.6666666666666,560.0,687.0,2418.0,705.0,517.6666666666666,784.1666666666666,2219.0,2209.0,2112.0,2321.0,2362.6666666666665,2400.6666666666665,588.0,418.0,634.0,707.0,593.3333333333334,588.8333333333334,55.0,47.0,89.0,30.0,44.666666666666664,39.833333333333336,5.0,6.0,0.0,1.0,4.0,6.0,968.0,1017.0,894.0,991.0,991.3333333333334,1072.1666666666667,1710.0,1599.0,1666.0,1510.0,1913.3333333333333,1855.1666666666667,27.0
202204,Kenya,Baringo ,vvOK1BxTbet,KE_County_30,24263.0,375.0,1302.0,18.0,34.0,2022.0,202204_vvOK1BxTbet,2022_vvOK1BxTbet,202204.0,2022-04-01,Baringo County,0.0,200.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166778.0,194955.0,0.0,0.0,0.0,486.0,526.0,388.0,1117.0,282.0,185.0,233.0,260.0,393.0,1336.0,628.0,244.0,35.0,4.0,0.0,0.0,86.0,0.0,1012.0,1505.0,467.0,493.0,1729.0,872.0,39.0,0.0,86.0,3600.0,3000.2665,2517.0,1571.0,2029.0,86.0,3600.0,3686.0,0.40206595152959873,12.0,0.018465799799953834,0.22158959759944602,191355.0,0.9815342002000461,19.4955,1.0,0.018465799799953834,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-01,4.0,2.0,0.8660254037844387,-0.4999999999999998,4391.0,4001.0,4053.0,4673.0,4015.3333333333335,4419.833333333333,618.0,514.0,515.0,513.0,514.6666666666666,545.0,538.0,455.0,405.0,880.0,521.6666666666666,794.5,2426.0,2443.0,2350.0,2432.0,2124.6666666666665,2297.1666666666665,705.0,487.0,682.0,532.0,721.6666666666666,620.5,35.0,44.0,31.0,39.0,43.0,41.166666666666664,2.0,5.0,0.0,2.0,2.3333333333333335,6.0,1153.0,853.0,1158.0,1079.0,1044.3333333333333,1047.8333333333333,2234.0,1796.0,1785.0,1194.0,1816.3333333333333,1808.5,28.0
