periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Combined oral contraceptive Pills Beginning Balance,Combined oral contraceptive Pills Ending Balanc,Combined oral contraceptive Pills Issued/Dispensed,Combined oral contraceptive Pills Losses,Combined oral contraceptive Pills Negative Adjustment (Issued to Other HF),Combined oral contraceptive Pills Positive Adjustment (Receipt from other HF),Combined oral contraceptive Pills Quantity Needed/Requested,Combined oral contraceptive Pills Stock Received,Emergency Pill Beginning Balance,Emergency Pill Ending Balanc,Emergency Pill Issued/Dispensed,Emergency Pill Losses,Emergency Pill Negative Adjustment (Issued to Other HF),Emergency Pill Positive Adjustment (Receipt from other HF),Emergency Pill Quantity Needed/Requested,Emergency Pill Stock Received,Female Condom  Beginning Balance,Female Condom  Ending Balanc,Female Condom  Issued/Dispensed,Female Condom  Losses,Female Condom  Negative Adjustment (Issued to Other HF),Female Condom  Positive Adjustment (Receipt from other HF),Female Condom  Quantity Needed/Requested,Female Condom  Stock Received,IUCD Copper T Beginning Balance,IUCD Copper T Ending Balanc,IUCD Copper T Issued/Dispensed,IUCD Copper T Losses,IUCD Copper T Negative Adjustment (Issued to Other HF),IUCD Copper T Positive Adjustment (Receipt from other HF),IUCD Copper T Quantity Needed/Requested,IUCD Copper T Stock Received,Implants (1-Rod) Beginning Balance,Implants (1-Rod) Ending Balanc,Implants (1-Rod) Issued/Dispensed,Implants (1-Rod) Losses,Implants (1-Rod) Negative Adjustment (Issued to Other HF),Implants (1-Rod) Positive Adjustment (Receipt from other HF),Implants (1-Rod) Quantity Needed/Requested,Implants (1-Rod) Stock Received,Injectables Beginning Balance,Injectables Ending Balanc,Injectables Issued/Dispensed,Injectables Losses,Injectables Negative Adjustment (Issued to Other HF),Injectables Positive Adjustment (Receipt from other HF),Injectables Quantity Needed/Requested,Injectables Stock Received,Male Condom  Beginning Balance,Male Condom  Ending Balanc,Male Condom  Issued/Dispensed,Male Condom  Losses,Male Condom  Negative Adjustment (Issued to Other HF),Male Condom  Positive Adjustment (Receipt from other HF),Male Condom  Quantity Needed/Requested,Male Condom  Stock Received,Progestin only Pills Beginning Balance,Progestin only Pills Ending Balanc,Progestin only Pills Issued/Dispensed,Progestin only Pills Losses,Progestin only Pills Negative Adjustment (Issued to Other HF),Progestin only Pills Positive Adjustment (Receipt from other HF),Progestin only Pills Quantity Needed/Requested,Progestin only Pills Stock Received
202008,August 2020,202008,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,8050.0,6891.0,1159.0,,,,9040.0,,,,,,,,3220.0,,8378.0,8263.0,115.0,,,,200.0,,1081.0,893.0,188.0,,,,3300.0,,1332.0,632.0,700.0,,,,4920.0,,25950.0,20675.0,5275.0,,,,8000.0,,175192.0,155320.0,19872.0,,,,72000.0,,3249.0,2616.0,633.0,,,,4080.0,
202008,August 2020,202008,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,2541.0,1950.0,564.0,,,,1724.0,,151.0,135.0,16.0,,,,301.0,,2547.0,2697.0,50.0,,,200.0,,,709.0,686.0,74.0,,,,300.0,,763.0,214.0,549.0,,,,9247.0,,57575.0,51050.0,4500.0,,,,10000.0,,243072.0,195264.0,47808.0,,,,72000.0,,1483.0,1392.0,150.0,,,46.0,,
202008,August 2020,202008,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,11292.0,11132.0,120.0,,40.0,,734.0,,,,,,,,1740.0,,680.0,680.0,,,,,840.0,,334.0,284.0,50.0,,,,230.0,,626.0,835.0,582.0,1.0,360.0,432.0,3174.0,720.0,8755.0,8255.0,1500.0,,8375.0,9375.0,6267.0,,84100.0,76468.0,13392.0,,1440.0,7200.0,50540.0,,3264.0,3264.0,,,,,556.0,
202008,August 2020,202008,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,739.0,414.0,325.0,,,,561.0,,,,,,,,500.0,,94.0,200.0,94.0,,,,22.0,200.0,343.0,328.0,15.0,,,,,,525.0,8.0,444.0,,,,1251.0,,561.0,414.0,147.0,,,,27.0,,15913.0,12100.0,3813.0,,,,,,189.0,189.0,,,,,,
202008,August 2020,202008,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,1482.0,1050.0,480.0,,,48.0,1000.0,,20.0,,20.0,,,,160.0,,,,,,,,,,500.0,500.0,,,,,,,,,,,,,1000.0,,400.0,50.0,350.0,,,,3000.0,,192.0,,192.0,,,,144000.0,,465.0,465.0,,,,,,
202008,August 2020,202008,,Kenya,Garissa County,uyOrcHZBpW0,Garissa County,KE_County_7,,237.0,237.0,,,,,,,,,,,,,31.0,,,,,,,,31.0,,,,,,,,31.0,,,,,,,,31.0,,775.0,775.0,,,,,,,7200.0,7200.0,,,,,31.0,,147.0,117.0,30.0,,,,,
202008,August 2020,202008,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,70.0,18.0,19.0,,,,,,,,,,,,,,200.0,200.0,,,,,,,16.0,13.0,3.0,,,,,,659.0,649.0,10.0,,,,,,3060.0,2793.0,267.0,,,,,,86400.0,79200.0,7200.0,,,,,,67.0,66.0,2.0,,,,,
202008,August 2020,202008,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,64361.0,58826.0,5541.0,,,,5960.0,,,30.0,10.0,,,40.0,700.0,,6574.0,6074.0,500.0,,,,500.0,,7670.0,7291.0,479.0,,,100.0,546.0,,886.0,558.0,618.0,,,300.0,813.0,,10975.0,5260.0,5715.0,,,,10000.0,,211602.0,168934.0,42668.0,,,,50400.0,,24984.0,21942.0,3042.0,,,,3742.0,
202008,August 2020,202008,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,5731.0,5637.0,2974.0,,,,400.0,2880.0,,,,,,,,,2694.0,2674.0,20.0,,,,,,558.0,380.0,178.0,,,,,,106.0,,106.0,,,,,,,209.0,191.0,,,400.0,1000.0,,102816.0,86400.0,73416.0,,,,,57600.0,2106.0,1851.0,393.0,,,138.0,,
202008,August 2020,202008,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,19592.0,19592.0,,,,,,,1721.0,1721.0,,,,,,,4240.0,4240.0,,,,,,,1163.0,1083.0,80.0,,,,,,190.0,140.0,50.0,,,,,,350.0,140.0,50.0,,,,,,242648.0,221048.0,28800.0,,,,,,5560.0,5560.0,,,,,,
202008,August 2020,202008,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,1548.0,1107.0,441.0,,,,,,,,,,,,,,,,,,,,,,52.0,37.0,15.0,,,,,,726.0,616.0,110.0,,,,,,225.0,100.0,200.0,,,75.0,,,,,,,,,,,843.0,783.0,60.0,,,,,
202008,August 2020,202008,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,,,,,,,1800.0,,,,,,,,400.0,,1400.0,1400.0,,,,,,,50.0,50.0,,,,,100.0,,329.0,77.0,252.0,,,,2000.0,,,,,,,,5000.0,,64000.0,46800.0,17200.0,,,,,,45.0,45.0,,,,,150.0,
202008,August 2020,202008,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,166.0,115.0,51.0,,,,760.0,,50.0,40.0,10.0,,,,,,1259.0,1239.0,20.0,,,,,,383.0,383.0,,,,,,,530.0,410.0,120.0,,,,1000.0,,800.0,550.0,250.0,,,,4000.0,,22342.0,16479.0,5863.0,,,,21600.0,,527.0,97.0,430.0,,,,1284.0,
202008,August 2020,202008,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,3405.0,3129.0,1145.0,,,470.0,600.0,399.0,156.0,155.0,1.0,,,,,,14236.0,13965.0,271.0,,,,,,2079.0,1981.0,98.0,,,,,,281.0,159.0,278.0,,,156.0,,,5100.0,5625.0,1275.0,,,200.0,1000.0,1600.0,99216.0,125424.0,10224.0,,1008.0,8640.0,,28800.0,889.0,872.0,78.0,,,12.0,,51.0
202008,August 2020,202008,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,69923.0,49378.0,18694.0,,13371.0,,20000.0,,,,,,,,900.0,,5934.0,10499.0,435.0,,,,,5000.0,12355.0,11919.0,436.0,,,,5800.0,,,,,,,,4800.0,,23560.0,19825.0,3885.0,,,150.0,55000.0,,95753.0,143561.0,25204.0,,1008.0,1008.0,114400.0,72000.0,9054.0,7659.0,1395.0,,,,13800.0,
202008,August 2020,202008,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,32.0,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202008,August 2020,202008,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,6331.0,3410.0,3356.0,,165.0,,,600.0,,,,,,,,,7576.0,7576.0,,,,,,,2.0,2.0,,,,,,,,205.0,11.0,,,,,216.0,1575.0,1800.0,650.0,,125.0,,,1000.0,109092.0,105472.0,17876.0,,144.0,,,14400.0,1234.0,804.0,600.0,,,,,170.0
202008,August 2020,202008,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,70.0,,70.0,,,,5300.0,,2.0,2.0,,,,,100.0,,,,,,,,1000.0,,360.0,360.0,,,,,1000.0,,4.0,4.0,,,,,2000.0,,625.0,402.0,273.0,,,50.0,11000.0,,3312.0,3312.0,,,,,1000.0,,49.0,1.0,48.0,,,,800.0,
202008,August 2020,202008,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,57248.0,55328.0,1920.0,,,,,,10.0,,10.0,,,,,,2204.0,2064.0,140.0,,,,,,3199.0,3059.0,140.0,,,,,,4652.0,3858.0,794.0,,,,,,122254.0,109597.0,8675.0,,4050.0,,,,825690.0,673344.0,152352.0,,,,,,54992.0,53852.0,1680.0,,60.0,600.0,,
202008,August 2020,202008,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,7863.0,7189.0,674.0,,,,600.0,,14.0,13.0,1.0,,,,,,1775.0,1595.0,160.0,20.0,,,,,457.0,392.0,115.0,,,,300.0,50.0,872.0,445.0,310.0,,144.0,6.0,500.0,21.0,12613.0,10473.0,1790.0,,400.0,50.0,2000.0,,50607.0,45813.0,4034.0,184.0,,,,,4284.0,3960.0,324.0,,,,,
202008,August 2020,202008,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,,,,,,,300.0,,,,,,,,100.0,,470.0,470.0,,,,,,,36.0,36.0,,,,,100.0,,128.0,128.0,27.0,,,,101.0,,,,,,,,900.0,,,,,,,,,,,,,,,,2000.0,
202008,August 2020,202008,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,1809.0,1779.0,30.0,,,,,,,,,,,,,,745.0,735.0,10.0,,,,,,7.0,7.0,,,,,,,555.0,393.0,90.0,72.0,,,,,20175.0,19500.0,675.0,,,,,,15696.0,13680.0,576.0,,1440.0,,,,453.0,408.0,30.0,15.0,,,,
202008,August 2020,202008,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2498.0,1380.0,1118.0,,,,1254.0,,155.0,246.0,109.0,,,200.0,,,445.0,425.0,20.0,,,,,,366.0,356.0,10.0,,,,,,,,,,,,,,8800.0,7525.0,1275.0,,,,,,43056.0,34416.0,8640.0,,,,,,6000.0,9330.0,135.0,,,3465.0,,
202108,August 2021,202108,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4560.0,2640.0,,,,3360.0,7200.0,300.0,300.0,,,,,,,380.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.0,1296.0,,,,,,,50.0,90.0,410.0,,,450.0,1140.0,
202108,August 2021,202108,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,,1830.0,630.0,,,120.0,2430.0,2340.0,1.0,,,,,1.0,100.0,,541.0,438.0,103.0,,,,1000.0,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,6184.0,,443.0,387.0,56.0,,,,1300.0,
202108,August 2021,202108,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,948.0,111.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200.0,43200.0,,,,,,,111.0,108.0,3.0,,,,,
202108,August 2021,202108,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,3251.0,2597.0,654.0,,,,,,,,,,,,,,2159.0,2159.0,,,,,,,,,,,,,,,56.0,,56.0,,,,,,,,,,,,,,21600.0,14400.0,7200.0,,,,,,3813.0,3466.0,347.0,,,,,
202108,August 2021,202108,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,39.0,345.0,69.0,,,375.0,1500.0,,,48.0,12.0,,,60.0,,,735.0,825.0,,,,90.0,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,4896.0,6048.0,1728.0,,,2880.0,,,,30.0,30.0,,,60.0,300.0,
202108,August 2021,202108,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,8704.0,8551.0,753.0,,,,,600.0,45.0,39.0,6.0,,,,,,8540.0,8415.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186077.0,182628.0,3449.0,,,,,,2212.0,2157.0,55.0,,,,,
202108,August 2021,202108,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,1200.0,960.0,240.0,,,,500.0,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20736.0,12816.0,7920.0,,,,144000.0,,,,,,,,,
202108,August 2021,202108,,Kenya,Elgeyo Marakwet County,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,21596.0,20990.0,606.0,,,,,,1201.0,1181.0,20.0,,,,,,11250.0,11150.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15850.0,15840.0,10.0,,,,,
202108,August 2021,202108,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,28.0,48.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,19584.0,18864.0,720.0,,,,,,,7.0,13.0,,,,,20.0
202108,August 2021,202108,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1029.0,781.0,248.0,,,,,,,,,,,,,,1380.0,1330.0,50.0,,,,,,,,,,,,,,290.0,270.0,20.0,,,,,,,,,,,,,,71124.0,64340.0,12784.0,,,6000.0,,,,,,,,,,
202108,August 2021,202108,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,2091.0,1941.0,150.0,,,,,,,,,,,,,,1920.0,1900.0,20.0,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,72000.0,,,,,,,,1000.0,
202108,August 2021,202108,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,27237.0,25525.0,1752.0,,,40.0,,,,,,,,,,,3336.0,3250.0,86.0,,,,,,,,,,,,,,72.0,2.0,70.0,,,,,,,,,,,,,,221546.0,191984.0,29562.0,,,,11114.0,,22260.0,22092.0,168.0,,,,,
202108,August 2021,202108,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,4191.0,3082.0,4019.0,,,2989.0,15920.0,30.0,,,,,,,,,4694.0,5794.0,400.0,,,1000.0,2000.0,,7.0,15.0,2.0,,,,,10.0,,,,,,,7210.0,,,,,,,,,,18118.0,5140.0,131400.0,,,115356.0,234720.0,,25.0,267.0,634.0,,,900.0,8174.0,
202108,August 2021,202108,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,34517.0,26377.0,9520.0,,,1380.0,,,,,,,,,450.0,,9464.0,9384.0,40.0,,40.0,,2000.0,,,,,,,,,,,,,,,,3600.0,,,,,,,,,,571457.0,447517.0,115588.0,,8352.0,,144000.0,,581.0,484.0,97.0,,,,500.0,
202108,August 2021,202108,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,13005.0,11705.0,3140.0,,,,2400.0,1840.0,,,,,,,120.0,,6722.0,5612.0,1110.0,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,,,,227816.0,175692.0,52124.0,,,,,,2241.0,1646.0,1156.0,,,561.0,1900.0,
202108,August 2021,202108,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,3685.0,2896.0,177.0,,632.0,,1255.0,,2.0,2.0,,,,,100.0,,11698.0,11532.0,,,166.0,,,,,,,,,,,,12.0,,12.0,,,,1116.0,,,,,,,,,,35946.0,29322.0,6624.0,,,,11520.0,,3394.0,3379.0,,,15.0,,72.0,
202108,August 2021,202108,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,2976.0,4320.0,1791.0,,,,3600.0,3135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6624.0,4608.0,2016.0,,,,,,3204.0,2914.0,290.0,,,,,
202108,August 2021,202108,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,12571.0,16461.0,1757.0,,,268.0,,5379.0,216.0,201.0,14.0,1.0,,,1700.0,,4888.0,4768.0,120.0,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,46297.0,44179.0,2118.0,,,,50.0,,4835.0,4358.0,477.0,,,,,
202108,August 2021,202108,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,827.0,758.0,23.0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,449.0,423.0,26.0,,,,,,,,,,,,,,114.0,54.0,60.0,,,,144.0,,627.0,618.0,3.0,,,,,
202108,August 2021,202108,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,11574.0,10908.0,5457.0,,1290.0,1290.0,28100.0,3561.0,22.0,18.0,4.0,,,,750.0,,7946.0,7261.0,685.0,,,,50.0,,,,,,,,,,899.0,444.0,455.0,,200.0,,7800.0,,,,,,,,,,116429.0,95115.0,36792.0,,17283.0,1080.0,157600.0,21600.0,1115.0,860.0,255.0,,90.0,90.0,12800.0,
202108,August 2021,202108,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,480.0,4620.0,180.0,,,4320.0,,,,340.0,,,,340.0,,,,100.0,,,,100.0,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,7200.0,7300.0,7200.0,,,7300.0,,,,177.0,30.0,,,207.0,,
202108,August 2021,202108,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,1335.0,705.0,630.0,,,,300.0,,,,,,,,,,1900.0,1900.0,,,,,,,525.0,,,,,,,,,,2.0,,,2.0,520.0,,,,,,,,,,6800.0,5300.0,8700.0,,,,43200.0,7200.0,341.0,221.0,105.0,,,,617.0,
202108,August 2021,202108,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,480.0,240.0,240.0,,,,,,,,,,,,,,2990.0,2990.0,,,,,,,,,,,,,,,20.0,15.0,5.0,,,,,,,,,,,,,,180000.0,165600.0,14400.0,,,,,,847.0,837.0,10.0,,,,,
202108,August 2021,202108,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,9000.0,19740.0,2469.0,,,,,13200.0,2.0,,2.0,,,,,,5500.0,2000.0,4500.0,,,1000.0,,,21.0,21.0,,,,,,,,,,,,,,,450.0,,,,,,,750.0,61344.0,15696.0,48816.0,,,,,,4370.0,4551.0,297.0,,,487.0,,
202108,August 2021,202108,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1419.0,1379.0,40.0,,,,,,145.0,145.0,,,,,,,712.0,712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56736.0,56736.0,,,,,,,,,,,,,,
202108,August 2021,202108,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,28053.0,27047.0,5646.0,,,120.0,,5520.0,,,,,,,2000.0,,3778.0,3610.0,207.0,,,,500.0,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,273401.0,231689.0,41708.0,,5184.0,,,,8303.0,7811.0,1618.0,,,190.0,,288.0
202208,August 2022,202208,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,1195.0,441.0,754.0,,,,,,,,,,,,,,650.0,645.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.0,2592.0,,,,,,,2529.0,2058.0,471.0,,,,,
202208,August 2022,202208,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,13980.0,13663.0,1016.0,,480.0,1179.0,100.0,,,,,,,,,,3853.0,2269.0,814.0,,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,125856.0,117936.0,7920.0,,,,,,65.0,246.0,11.0,,,192.0,,
202208,August 2022,202208,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,11524.0,8535.0,13.0,,,,50.0,2976.0,,,,,,,,,21.0,20.0,,,,,,1.0,9.0,11.0,8.0,,,,10.0,10.0,,20.0,20.0,,,,4020.0,40.0,10.0,,10.0,,,,35.0,,1000.0,,,,,,7200.0,,,1740.0,60.0,,,,4030.0,1800.0
202208,August 2022,202208,,Kenya,Kajiado County,Hsk1YV8kHkT,Kajiado County,KE_County_34,,7275.0,5030.0,3078.0,,7.0,840.0,6720.0,,,,,,,,620.0,,321.0,,,321.0,,,1000.0,,,,,,,,,,,,,,,,720.0,,,,,,,,,,,,1872.0,,,1872.0,86400.0,,,,,,,,5520.0,
202208,August 2022,202208,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,240.0,222.0,18.0,,,,,,,,,,,,,,832.0,832.0,,,,,,,,,,,,,,,467.0,225.0,242.0,,,,,,,,,,,,,,1008.0,864.0,144.0,,,,,,208.0,208.0,,,,,,
202208,August 2022,202208,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,16889.0,14864.0,3472.0,,100.0,1980.0,,,,,,,,,,,375.0,315.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74360.0,36144.0,38216.0,,7200.0,7200.0,,,2823.0,2359.0,568.0,,20.0,300.0,,174.0
202208,August 2022,202208,,Kenya,Baringo County,vvOK1BxTbet,Baringo County,KE_County_30,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200.0,36000.0,7200.0,,,,,,,,,,,,,
202208,August 2022,202208,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,2505.0,2325.0,177.0,,,,5000.0,,,,,,,,,,338.0,338.0,,,,,,,,,,,,,,,345.0,270.0,75.0,,,,500.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,10000.0,
202208,August 2022,202208,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,926.0,,926.0,,,720.0,5400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720.0,,,,,,,,,,,,,,,,144000.0,,6136.0,5426.0,710.0,,,,,
202208,August 2022,202208,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,48.0,42.0,,,,,,,,,,,,,,5472.0,1004.0,4468.0,,,,,,,,,,,,,
202208,August 2022,202208,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,280.0,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072.0,7200.0,1872.0,,,,,,12.0,12.0,,,,,,
202208,August 2022,202208,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,3009.0,1922.0,1357.0,,,270.0,,,,,,,,,,,900.0,900.0,,,,,,,,,,,,,,,3726.0,1480.0,364.0,,720.0,864.0,,,,,,,,,,,,,,,,,,,24.0,9.0,315.0,,,300.0,,
202208,August 2022,202208,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,1221.0,,,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.0,1236.0,384.0,,89.0,216.0,,,,,,,,,,,,,,,,,,,234.0,214.0,20.0,,,,,
202208,August 2022,202208,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,36.0,44.0,20.0,,,40.0,,,,,,,,,,,1440.0,,678.0,,1440.0,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,38448.0,1960.0,200.0,,36288.0,,,,3105.0,1282.0,125.0,,1698.0,,,125.0
202208,August 2022,202208,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,210.0,540.0,150.0,,,480.0,,,,,,,,,,,1900.0,1900.0,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,144000.0,,510.0,510.0,,,,,,
202208,August 2022,202208,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,500.0,288.0,212.0,,,,1200.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,14400.0,,124.0,30.0,94.0,,,,,
202208,August 2022,202208,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,8046.0,5745.0,7116.0,,,4440.0,5000.0,,,,,,,,1000.0,,492.0,492.0,,,,,1000.0,,,,,,,,,,19386.0,16979.0,2417.0,,,10.0,,,,,,,,,,,,,,,,,108000.0,,18130.0,16561.0,1587.0,6.0,,,2400.0,
202208,August 2022,202208,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,6.0,4.0,2.0,,,,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,5000.0,,19.0,13.0,6.0,,,,200.0,
202208,August 2022,202208,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,7140.0,5922.0,1038.0,,180.0,,1000.0,,,153.0,,,,,,,668.0,,,668.0,,,100.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,5040.0,4032.0,288.0,,720.0,,2000.0,,3845.0,3770.0,75.0,,,,,
202208,August 2022,202208,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,5.0,3.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
202208,August 2022,202208,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,180.0,120.0,20.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70.0,30.0,,,,,,,,,,,,,,5184.0,3888.0,1296.0,,,,,,,,,,,,,
202208,August 2022,202208,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,72500.0,49391.0,6009.0,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79200.0,79200.0,,,,,,,1465.0,1415.0,50.0,,,,,
202408,August 2024,202408,,Kenya,Nairobi County,jkG3zaihdSs,Nairobi County,KE_County_47,,243.0,230.0,13.0,,,,,,92.0,,,,92.0,,,,,,,,,,,,60.0,,3.0,,57.0,,,,,,,,,,,,359.0,344.0,15.0,,,,,,,,,,,,,,25.0,20.0,5.0,,,,,
