periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Estimated Number of Pregnant Women,FP Attendance New clients,FP Attendance Re-visits,MOH 711 Adolescent 10-14 yrs Receiving FP Services New clients,MOH 711 Adolescent 10-14 yrs Receiving FP Services Re-visits,MOH 711 Adolescent 15-19 Yrs Receiving FP Services New clients,MOH 711 Adolescent 15-19 Yrs Receiving FP Services Re-visits,MOH 711 Adolescent 20-24 Yrs Receiving FP Services New clients,MOH 711 Adolescent 20-24 Yrs Receiving FP Services Re-visits,MOH 711 Client receiving Male condoms New clients,MOH 711 Client receiving Male condoms Re-visits,MOH 711 Clients Counselled Natural Family Planning New clients,MOH 711 Clients Counselled Natural Family Planning Re-visits,MOH 711 Clients receiving Female Condoms New clients,MOH 711 Clients receiving Female Condoms Re-visits,MOH 711 Emergency contraceptive pill New clients,MOH 711 Emergency contraceptive pill Re-visits,MOH 711 Pills Combined oral contraceptive New clients,MOH 711 Pills Combined oral contraceptive Re-visits,MOH 711 Pills progestin only New clients,MOH 711 Pills progestin only Re-visits,MOH 711 Rev 2020_Adults 25+ receiving FP Services New clients,MOH 711 Rev 2020_Adults 25+ receiving FP Services Re-visits,MOH 711 Rev 2020_Clients given cycle beads New clients,MOH 711 Rev 2020_Clients given cycle beads Re-visits,MOH 711 Rev 2020_Clients receiving post abortion FP New clients,MOH 711 Rev 2020_Clients receiving post abortion FP Re-visits,MOH 711 Rev 2020_FP Injections DMPA- IM New clients,MOH 711 Rev 2020_FP Injections DMPA- IM Re-visits,MOH 711 Rev 2020_FP Injections DMPA- SC New clients,MOH 711 Rev 2020_FP Injections DMPA- SC Re-visits,MOH 711 Rev 2020_IUCD Insertion Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Hormonal Re-insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Ist Time Insertion,MOH 711 Rev 2020_IUCD Insertion Non Hormonal Re-insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 1 Rod Re-insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Ist Time Insertion,MOH 711 Rev 2020_Implants insertion 2 Rod Re-insertion,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks New clients,MOH 711 Rev 2020_Post parturm FP 4weeks to 6weeks Re-visits,MOH 711 Rev 2020_Post parturm FP within 48 Hours New clients,MOH 711 Rev 2020_Post parturm FP within 48 Hours Re-visits,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Ist Time Insertion,MOH 711 Rev 2020_Voluntary Surgical Contraception Vasectomy Re-insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Ist Time Insertion,MOH 711 Rev 2020_Voluntary surgical contraception BTL Re-insertion,Population Growth Rate,Total Population,Women of childbearing age (15–49yrs)
2024Q1,January - March 2024,2024Q1,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,51030,16104,19014,37,26,1136,781,3034,3073,10174,4654,877,12,229,218,612,170,1500,1574,1053,1097,5779,9335,27,,76,21,4226,7348,2426,2840,96,48,276,99,1628,873,1877,955,915,,588,59,,,6,,2.1,1756770,450391
2024Q1,January - March 2024,2024Q1,,Kenya,Nyandarua County,mYZacFNIB3h,Nyandarua County,KE_County_18,,18246,5950,13029,1,,351,257,1487,2335,649,375,74,2,11,2,248,33,1008,1134,783,1091,3174,8691,5,,8,,1735,7425,17,108,27,27,291,141,911,290,990,451,726,16,63,51,2,,2,,,716514,178030
2024Q1,January - March 2024,2024Q1,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,68382,14195,39257,61,17,3300,2751,3977,8250,1663,2115,4738,204,63,126,613,694,1628,2148,530,458,5148,23433,8,,342,2,4634,22998,231,351,40,11,199,86,2555,1355,3705,2429,2932,102,658,359,,,14,,3.2,1973940,454863
2024Q1,January - March 2024,2024Q1,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,32280,4880,15656,7,,3341,1334,1233,3715,922,527,1349,27,5,13,138,262,814,978,171,192,1304,10599,7,,54,,1932,8322,310,445,34,32,366,80,1550,690,3399,1785,595,5,70,88,4,,63,,2.33,1037986,252295
2024Q1,January - March 2024,2024Q1,,Kenya,Siaya County,u4t9H8XyU9P,Siaya County,KE_County_41,,35308,13234,23632,39,22,2328,1212,3038,4530,3119,3883,2508,383,32,30,341,173,1093,681,400,237,4907,12552,,,62,48,4731,13104,523,889,23,15,158,46,1809,726,2878,1497,1474,53,448,1,1,,89,,2,1150131,237857
2024Q1,January - March 2024,2024Q1,,Kenya,Kirinyaga County,Ulj33KBau7V,Kirinyaga County,KE_County_20,,14825,3987,26028,34,12,443,943,1288,5030,699,653,45,2,6,3,273,265,1334,7815,742,1537,2280,18482,,,50,,934,11565,280,944,17,12,283,190,352,216,816,800,1384,17,89,77,,,3,,,676955,180420
2024Q1,January - March 2024,2024Q1,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,37526,8565,22908,14,7,727,637,1838,3991,676,932,1179,26,24,39,219,77,972,2058,405,459,2837,16077,,,34,,2755,15131,556,194,11,18,122,26,1795,1096,1651,1490,991,9,243,108,,,19,,,1304665,322647
2024Q1,January - March 2024,2024Q1,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,35578,9159,27614,8,6,1200,1508,2725,6392,1242,1642,2815,483,80,68,347,70,1019,1759,332,321,4132,17338,,,59,,2790,14921,991,3640,56,16,280,65,647,318,2479,2093,1073,25,354,27,1,,4,,2.94,1150660,276897
2024Q1,January - March 2024,2024Q1,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,12969,4557,11885,,1,251,366,957,2226,257,206,676,32,32,20,110,72,762,1295,392,292,2407,8574,,,4,,1368,7899,687,497,9,15,76,52,649,196,510,338,222,19,17,125,2,,5,,2.67,450319,113568
2024Q1,January - March 2024,2024Q1,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,71817,14142,53902,22,12,2894,3705,4351,11264,7240,3853,7548,228,116,134,302,120,1603,2774,384,334,6312,36125,4,,122,56,3631,25319,2490,10141,181,57,494,134,2224,1275,6259,4074,3890,74,2101,144,1,,15,,2.93,2181026,523862
2024Q1,January - March 2024,2024Q1,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,34670,4824,6523,12,8,677,506,1371,1593,1609,792,883,11,4,,11,17,431,333,42,38,1612,2683,1,,8,,1564,2884,497,98,7,,39,7,1118,331,608,185,54,,28,,,,10,,4.07,770457,164877
2024Q1,January - March 2024,2024Q1,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,43837,13772,34304,,2,3277,4467,3156,6036,1359,2788,2304,1356,112,132,1690,556,3098,6088,919,1182,5755,21719,,,64,2,3289,11253,1047,4343,34,15,614,154,1002,307,2921,1407,1015,97,30,19,3,,12,,,1404999,410651
2024Q1,January - March 2024,2024Q1,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,55062,30087,33109,849,181,14513,5752,8244,11412,1747,2064,2737,239,338,154,580,344,1153,1029,386,381,4895,19091,6,,79,,6489,13402,2252,3944,157,62,1027,212,7359,3034,12847,5348,2101,156,745,33,7,,111,,,1352907,319601
2024Q1,January - March 2024,2024Q1,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,19310,4642,29617,1,,189,202,1212,2282,504,402,129,3,19,10,617,122,1005,4206,699,859,2852,12793,,,76,,1272,4174,462,3238,194,22,390,241,596,311,806,541,855,39,31,97,1,,28,,,846952,212693
2024Q1,January - March 2024,2024Q1,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,61097,13820,34380,27,2,5502,2596,3055,7291,1133,721,1722,187,35,21,298,188,2189,3787,524,402,4836,22625,5,,60,25,6107,21391,497,971,20,10,330,69,2690,852,2803,1101,1583,91,1537,20,,,24,,3.3,1725900,424996
2024Q1,January - March 2024,2024Q1,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,52159,10070,21154,52,23,2164,1234,3073,5209,832,510,1155,124,5,4,320,119,734,731,223,153,3761,11050,,,22,1,4322,11056,1138,2427,29,17,120,31,1524,557,2899,1421,649,27,50,19,,,2,,3.65,1384789,305667
2024Q1,January - March 2024,2024Q1,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,26248,7335,35368,8,,622,739,1963,6585,824,773,450,18,1,6,292,170,1191,3875,436,399,3857,26691,,,102,,2765,25762,8,114,2,23,241,56,318,139,2813,2194,1633,105,1233,134,,,46,,2.3,1101473,253333
2024Q1,January - March 2024,2024Q1,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,71849,31990,55970,11,15,1352,1879,7708,9472,9088,5623,1119,68,86,66,2647,530,6433,12852,4609,4595,16162,30141,7,,350,1,7143,17814,1611,3750,119,50,1309,495,2356,973,2452,1416,4223,175,220,5,5,,63,,2.02,4743588,839667
2024Q1,January - March 2024,2024Q1,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,43653,14649,25363,35,20,5062,2079,2948,5634,5235,2007,1879,15,145,130,451,218,1429,1222,416,295,4236,12666,1,,14,4,3821,10333,1970,3992,97,64,337,101,2648,464,2736,1338,758,59,89,28,,,43,,,1455145,343128
2024Q1,January - March 2024,2024Q1,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,40447,8814,22932,6,3,941,979,2389,5258,802,929,2587,347,2,1,186,316,723,866,287,172,4314,14936,,,80,,5154,18241,14,100,18,27,68,4,318,96,1728,874,1359,42,311,30,1,,23,,3.8,1043471,247500
2024Q1,January - March 2024,2024Q1,,Kenya,Machakos County,yhCUgGcCcOo,Machakos County,KE_County_16,,37274,34232,41883,26,9,772,1405,3824,7579,4399,4417,1263,229,32,293,623,438,2875,4869,1008,867,11571,20908,9,,241,54,5471,25054,491,1909,40,44,362,64,1460,680,1971,1596,1062,206,201,45,,,3,,2,1592881,417223
2020Q3,July - September 2020,2020Q3,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,33688,5928,21580,19,32,848,565,1763,3994,815,11,36,3,24,,196,86,602,1592,232,197,2,24,,,,,76,487,,,,,,,21,27,8,1,,,,,,,8,,2,1169247,289014
2020Q3,July - September 2020,2020Q3,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,15561,3905,17201,1,2,285,722,937,2771,733,84,18,14,19,11,115,47,802,3534,682,595,,,,,,,1,4,,,,,,,,,1,,,,,,,,8,,1.8,622993,159579
2021Q3,July - September 2021,2021Q3,,Kenya,Nyamira County,uepLTG8wGWJ,Nyamira County,KE_County_46,,21253.77,11376,30039,115,48,2967,1654,3656,5903,3125,2473,1454,894,135,53,222,1,1277,2004,500,451,4761,13537,17,,35,,5904,19876,153,229,78,7,278,26,1285,372,1217,458,990,20,68,2,,,20,,2.1,639969.66,162033.07
2022Q3,July - September 2022,2022Q3,,Kenya,Turkana County,kphDeKClFch,Turkana County,KE_County_23,,43717.23,4533,5934,7,36,390,709,1178,1824,1012,273,3268,4,455,110,78,,431,471,212,259,1133,1192,97,,41,,1055,2270,83,118,5,8,20,1,266,217,408,81,338,50,936,37,1,,1,,,1046301.42,233225.03
2023Q3,July - September 2023,2023Q3,,Kenya,Kakamega County,BjC1xL40gHo,Kakamega County,KE_County_37,,68933.14,14926,61116,49,31,2746,3547,4656,12383,2364,3707,7684,278,270,209,295,485,1770,3036,366,269,6249,37003,5,,118,,4143,29056,2590,5048,158,72,472,261,2748,1896,5616,3914,3118,84,1623,142,1,,17,,3.06,2108031.57,504175.7
2023Q3,July - September 2023,2023Q3,,Kenya,West Pokot County,XWALbfAPa6n,West Pokot County,KE_County_24,,33128.24,4006,6196,24,14,743,545,1308,1741,300,286,833,30,34,14,17,4,659,505,138,29,1461,2585,6,,9,,1524,3159,10,6,27,1,50,2,1292,361,753,259,18,,19,10,,,38,,4.14,736182.06,161696.99
2023Q3,July - September 2023,2023Q3,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,43833.91,10026,17725,43,9,2346,1232,2768,5348,767,528,613,9,7,3,317,159,157,77,192,132,3751,11497,,,14,,4374,10540,1263,1452,9,,63,75,702,369,4012,1963,385,4,98,,,,9,,3.55,1162698.52,254304.28
2023Q3,July - September 2023,2023Q3,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,44631.72,15401,29115,69,18,5696,4658,3399,5354,4303,9440,3863,914,64,5,167,100,3794,1874,1463,773,7080,9588,40,,156,9,4031,12328,1751,2247,98,14,376,105,4202,1737,3240,1879,1937,175,503,61,,,31,,3.1,1303832.86,328570.81
2023Q3,July - September 2023,2023Q3,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,42429.75,14974,28968,5,2,3959,1941,3531,6202,1522,1867,2630,446,182,35,1301,148,2892,4384,781,633,5806,19598,3,,38,5,3637,12104,820,3167,76,17,672,159,1906,516,3294,1431,1305,31,60,15,7,,22,,,1359954.1,397486
2023Q3,July - September 2023,2023Q3,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,58909.6,12693,35286,60,20,4448,2399,3195,7596,970,635,1322,193,32,31,290,145,2222,4316,714,701,4608,21917,1,,102,,4518,18277,180,460,18,9,266,59,4810,1822,2610,1339,1540,123,202,8,,,23,,3.4,1664158.66,409779.32
2023Q3,July - September 2023,2023Q3,,Kenya,Lamu County,NjWSbQTwys4,Lamu County,KE_County_5,,5297.49,2250,3174,5,,123,126,485,714,2401,282,247,2,210,,84,4,131,127,136,91,823,5460,,,4,,1438,2300,10,,,,37,15,142,42,290,140,125,,1,,,,2,,,162499.8,37427.46
2023Q3,July - September 2023,2023Q3,,Kenya,Nyeri County,ptWVfaCIdVx,Nyeri County,KE_County_19,,18842.38,4998,17212,7,24,296,250,1091,2423,774,370,118,186,5,11,418,102,971,4255,602,849,2392,12523,3,,75,,1577,5643,446,1234,107,6,456,217,1099,488,887,441,1022,85,90,46,,,25,,1.7,826374.96,207524.44
2023Q3,July - September 2023,2023Q3,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,27486.69,6337,18502,9,21,755,915,2220,4482,5865,3987,1651,870,19,5,414,173,741,861,538,523,2938,13998,,,30,,3338,17776,22,160,1,1,110,37,1599,872,1106,630,1177,7,105,2,,,10,,,981663.51,245288.98
2023Q3,July - September 2023,2023Q3,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,25551.99,7218,43195,6,4,594,889,1829,6990,930,857,691,26,1,1,302,553,1158,4348,423,395,3361,30623,2,,71,32,2721,28019,54,106,7,2,208,48,108,88,2889,2612,2073,14,704,70,,,59,,1.5,1073644.51,246935.46
2023Q3,July - September 2023,2023Q3,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,12582.53,3042,11550,6,6,217,283,755,2033,278,136,559,22,5,14,78,11,213,137,20,9,1363,7523,,,5,,832,8142,,,25,12,119,30,1155,334,893,501,62,2,1,,,,10,,2.49,436900.01,110183.13
2023Q3,July - September 2023,2023Q3,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,38815.66,7423,21811,9,1,735,710,2100,4509,4738,476,2270,203,5,14,99,36,172,217,437,210,3607,12892,1,,46,,3545,15097,41,52,27,23,92,18,539,207,2780,1165,1291,26,365,2,,,48,,3.6,1002963.16,237810.46
2023Q3,July - September 2023,2023Q3,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,42503.55,17487,23916,52,25,6233,1774,3328,4973,3076,2639,1894,59,54,77,426,326,1497,1495,574,282,4556,12013,20,,32,,4992,12085,489,521,144,46,377,100,4015,446,2954,1494,869,26,82,105,,,56,,,1416790.38,334152.51
2023Q3,July - September 2023,2023Q3,,Kenya,Bomet County,HMNARUV2CW4,Bomet County,KE_County_36,,30241.15,3812,7332,7,6,414,239,1321,1293,335,572,388,141,23,,87,50,537,363,113,116,3131,1877,3,,6,3,223,1294,,,2,1,68,2,686,362,2765,2113,179,18,24,18,,,38,,2.5,981861.97,243547.75
2023Q3,July - September 2023,2023Q3,,Kenya,Homa Bay County,nK0A12Q7MvS,Homa Bay County,KE_County_43,,43939.62,25726,28467,192,81,13388,4189,4241,6930,3346,2264,3318,1083,189,47,453,305,1976,1216,770,621,6547,14746,39,,124,20,7932,17063,1627,2175,132,24,531,94,5930,1282,5569,1619,1733,158,1367,19,,,77,,3.3,1286216.12,305134.02
2023Q3,July - September 2023,2023Q3,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,19537.47,4143,13649,18,6,659,555,1295,2586,759,2468,527,104,12,5,77,46,527,792,67,125,1830,8806,,,99,3,1220,7090,252,290,113,9,189,49,1680,1072,800,724,793,49,625,1,,,6,,2.51,661242.38,156963.96
2023Q3,July - September 2023,2023Q3,,Kenya,Kiambu County,qKzosKQPl6G,Kiambu County,KE_County_22,,69949.36,33760,58111,10,3,2137,1352,7785,10339,8131,4577,1690,457,221,101,2312,577,6547,12677,5614,5407,16538,33998,2,,239,,7056,19503,1675,2243,211,98,1562,631,3143,1212,3352,1535,5260,168,471,194,,,67,,2.55,2668329.51,790149.21
2023Q3,July - September 2023,2023Q3,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,36451.13,6196,23060,7,27,665,712,1572,3986,256,189,1328,38,4,9,162,78,649,1443,427,475,2026,14859,5,,22,,1839,15259,18,3,20,28,108,91,2526,1297,1581,1152,948,14,190,70,,,74,,2,1265669.41,313001.46
2023Q3,July - September 2023,2023Q3,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,30220.2,8287,13578,39,58,718,549,1442,1474,464,1012,302,26,11,20,89,37,86,47,276,211,4503,2969,6,,5,1,1514,3524,130,747,8,11,234,69,1761,682,1986,981,267,22,154,,,,57,,2.85,1011488.8,256541.15
2023Q3,July - September 2023,2023Q3,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,26705.83,6470,17539,3,6,452,503,1300,2914,347,374,140,10,36,,385,79,1255,4002,1378,1570,3257,12111,4,,77,,905,5309,872,1021,38,29,242,189,1505,700,1151,612,1302,170,41,47,,,9,,,1155110.31,272642.04
2023Q3,July - September 2023,2023Q3,,Kenya,Migori County,fVra3Pwta0Q,Migori County,KE_County_44,,52868.16,32454,42511,934,257,15639,5356,9143,12450,4232,4064,2604,861,503,302,964,535,964,873,509,285,5850,19690,9,,79,5,9045,17489,1042,1539,105,22,1202,222,5580,1937,14716,6339,2251,257,923,102,3,,103,,,1297941.99,302401.5
2023Q3,July - September 2023,2023Q3,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,76267.05,25876,57012,14,8,8194,3184,6451,12887,3582,7221,2668,125,46,46,1373,1282,4188,8337,1667,2041,11096,36957,24,,115,40,7137,30672,1690,2965,121,40,1324,540,3036,534,6727,3035,2625,419,431,209,8,,49,,3.05,2404041.58,631863.87
2023Q3,July - September 2023,2023Q3,,Kenya,Busia County,Tvf1zgVZ0K4,Busia County,KE_County_40,,31250.38,5767,14793,10,,2276,897,1291,3480,773,517,839,34,6,46,60,103,704,835,206,61,1585,9624,4,,108,20,2040,6903,198,309,74,29,332,56,1345,831,2598,1756,619,21,114,26,,,43,,2.2,1004813.09,244215.92
2023Q3,July - September 2023,2023Q3,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,34424.69,9596,29176,21,5,1495,1667,2819,6815,1352,3000,2827,376,101,119,449,375,1123,1849,400,314,4524,18445,2,,73,,3143,16468,483,1239,84,29,263,50,976,583,3218,2045,877,85,511,2,,,4,,2.97,1114095.68,268096.49
2023Q3,July - September 2023,2023Q3,,Kenya,Bungoma County,KGHhQ5GLd4k,Bungoma County,KE_County_39,,66011.15,11714,31715,50,29,2134,1950,3502,6896,1336,1774,2071,457,120,112,499,180,186,189,384,205,4478,18691,2,,419,109,3723,17480,143,124,31,41,258,116,2586,1232,4682,2505,2405,219,388,146,,,25,,2.83,1904249.88,448994.88
2023Q3,July - September 2023,2023Q3,,Kenya,Embu County,PFu8alU2KWG,Embu County,KE_County_14,,16677.31,3134,20668,3,15,277,514,737,3596,212,1958,52,7,12,7,65,21,87,266,723,754,1142,14422,,,55,,1328,13109,671,1232,31,20,171,113,499,325,1031,1126,1383,22,41,,,,3,,1.8,667155.18,170959.62
2024Q3,July - September 2024,2024Q3,,Kenya,Nakuru County,ob6SxuRcqU4,Nakuru County,KE_County_32,,78462,29385,70520,21,9,10669,6485,6567,14598,2454,2042,3599,130,83,964,1848,515,5239,11121,1502,1781,9900,44261,37,,150,10,5895,31472,2876,8145,219,55,1186,436,5902,1193,6315,4243,3122,151,361,92,4,,38,,2.9,2473361,650162
2024Q3,July - September 2024,2024Q3,,Kenya,Kilifi County,nrI2khZx3d0,Kilifi County,KE_County_3,,61097,13856,45876,24,1,4188,4296,3255,9024,2153,785,2097,200,26,6,335,308,1525,4642,625,555,4573,27087,17,,112,14,5239,23037,1642,3342,84,1,280,78,3027,1183,2526,1336,2151,233,179,67,,,24,,3.3,1725900,424996
2024Q3,July - September 2024,2024Q3,,Kenya,Meru County,Y52XNJ50hYb,Meru County,KE_County_12,,51030,8753,11008,25,20,655,642,1662,2213,4031,1574,507,189,16,157,586,70,871,1059,479,425,3081,6299,,,44,,2352,6781,643,1490,29,9,163,71,714,470,758,494,334,2,52,,,,7,,2.1,1756770,450391
2024Q3,July - September 2024,2024Q3,,Kenya,Kisumu County,tAbBVBbueqD,Kisumu County,KE_County_42,,46466,21931,41829,25,26,11596,13957,5414,6905,5582,17866,12070,1610,68,64,331,135,7625,8729,845,805,6430,11513,6,,99,60,4253,14532,1440,3651,236,25,528,64,5603,1396,5039,1724,2553,136,856,120,6,,59,,2.1,1348576,339854
2024Q3,July - September 2024,2024Q3,,Kenya,Mombasa County,wsBsC6gjHvn,Mombasa County,KE_County_1,,43837,16697,37677,2,4,4713,5052,4436,8278,2501,4181,2599,1611,36,41,2450,519,3257,6241,998,839,5974,23681,1,,134,36,3789,14086,1431,4852,183,45,636,220,1289,714,4078,1898,1325,78,85,81,,,8,,,1404999,410651
2024Q3,July - September 2024,2024Q3,,Kenya,Samburu County,o36zCRjSd4G,Samburu County,KE_County_25,,13954,2239,5857,30,42,309,410,605,1476,451,311,684,481,5,16,211,130,333,433,62,34,663,3153,,,1,,723,3033,495,1149,8,3,17,5,417,196,389,173,32,50,7,4,,,6,,3,359754,77046
2024Q3,July - September 2024,2024Q3,,Kenya,Taita Taveta County,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,10504,2088,9495,8,,503,430,537,1969,364,245,407,98,,,128,25,236,448,148,213,650,6963,,,6,,994,7115,46,353,7,5,91,36,33,52,392,283,401,6,15,,,,3,,,387588,94190
2024Q3,July - September 2024,2024Q3,,Kenya,Tharaka Nithi County,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,12969,3541,14700,29,21,251,389,745,2636,244,1425,1242,39,16,5,115,7,632,1834,340,259,1739,10745,4,,,,757,7141,1108,3203,5,1,81,21,592,250,441,370,187,,4,17,,,5,,2.67,450319,113568
2024Q3,July - September 2024,2024Q3,,Kenya,Muranga County,ahwTMNAJvrL,Muranga County,KE_County_21,,25812,8173,19649,24,33,479,618,1712,3453,1859,647,205,56,6,7,507,157,1393,4748,1191,1348,3339,13648,4,,22,1,1443,6964,519,2762,76,10,237,197,815,387,1094,650,1105,14,149,63,10,,3,,,1182814,280830
2024Q3,July - September 2024,2024Q3,,Kenya,Kwale County,N7YETT3A9r1,Kwale County,KE_County_2,,40447,10537,29102,20,2,1168,1354,2442,6644,1214,1496,3052,160,1,3,193,231,884,1298,520,451,3842,21084,2,,166,,4662,22206,150,347,27,6,95,9,989,435,1648,725,1749,75,711,60,1,,39,,3.8,1043471,247500
2024Q3,July - September 2024,2024Q3,,Kenya,Kisii County,sPkRcDvhGWA,Kisii County,KE_County_45,,43653,18366,32856,46,11,8962,7376,3145,6147,1531,2072,881,158,17,23,485,225,2532,4667,494,428,4026,13604,2,,34,,4395,12758,2327,5885,127,18,512,108,3979,663,3694,1773,1044,134,51,94,7,,53,,,1455145,343128
2024Q3,July - September 2024,2024Q3,,Kenya,Nandi County,t0J75eHKxz5,Nandi County,KE_County_29,,28309,6607,21142,12,5,678,829,1978,4530,1292,1065,2154,346,69,32,874,124,1035,1276,704,495,4448,14257,6,,19,,3377,15507,1270,932,73,31,47,27,1006,600,1024,809,498,50,116,,,,17,,1.8,1011029,252625
2024Q3,July - September 2024,2024Q3,,Kenya,Uasin Gishu County,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,42775,10067,31008,10,11,915,922,2775,5573,923,909,2939,2452,37,6,965,183,1118,1811,490,331,5214,18466,124,,49,1,2605,12246,1605,6468,125,18,466,82,848,566,1995,1515,1394,45,351,52,,,6,,,1353641,368366
2024Q3,July - September 2024,2024Q3,,Kenya,Makueni County,BoDytkJQ4Qi,Makueni County,KE_County_17,,26248,6931,36022,4,5,789,840,1999,6465,400,898,1058,29,89,28,363,174,1234,2870,698,456,2696,26680,2,,93,,1991,27006,4,111,3,4,239,78,1323,579,2642,1620,1617,35,2079,,,,46,,2.3,1101473,253333
2024Q3,July - September 2024,2024Q3,,Kenya,Tana River County,JsH2bnvNt2d,Tana River County,KE_County_4,,13436,1203,2858,2,,162,231,515,919,53,59,295,114,1,,64,26,142,191,187,166,740,1840,,,4,,453,1014,316,1027,3,,50,7,370,138,232,76,100,,18,,,,1,,,385084,88478
2024Q3,July - September 2024,2024Q3,,Kenya,Narok County,kqJ83J2D72s,Narok County,KE_County_33,,52159,9729,19306,48,11,2155,1432,2916,5936,353,552,1239,288,5,1,308,185,632,695,154,139,3524,12005,,,39,4,4054,12379,1018,2705,47,30,116,78,1427,524,2983,1447,1529,30,184,59,,,12,,3.65,1384789,305667
2024Q3,July - September 2024,2024Q3,,Kenya,Trans Nzoia County,mThvosEflAU,Trans Nzoia County,KE_County_26,,35578,8931,28108,23,11,1317,1825,2611,6742,2010,2583,1876,397,34,24,414,144,1027,1909,268,202,3982,17724,2,,28,,2192,14160,1588,5229,54,4,241,121,1002,539,2284,1756,1350,10,233,64,,,2,,2.94,1150660,276897
2024Q3,July - September 2024,2024Q3,,Kenya,Kitui County,j8o6iO4Njsi,Kitui County,KE_County_15,,37526,7341,32481,7,6,860,938,2199,5430,449,938,994,73,153,6,226,60,744,1905,332,407,2502,21094,,,43,,3420,24046,127,451,17,4,148,40,1865,1029,1669,1331,1229,3,289,69,,,65,,,1304665,322647
2024Q3,July - September 2024,2024Q3,,Kenya,Kericho County,ihZsJ8alvtb,Kericho County,KE_County_35,,31147,9735,22254,19,30,1005,1363,2424,3445,641,427,552,51,53,19,171,77,873,992,432,426,6175,7281,,,24,11,4067,10047,236,609,13,1,197,56,922,597,1923,1598,590,72,21,30,5,,47,,2.9,1043573,264675
2024Q3,July - September 2024,2024Q3,,Kenya,Vihiga County,sANMZ3lpqGs,Vihiga County,KE_County_38,,20187,4799,14326,5,1,1907,1370,1244,2999,577,550,1278,831,8,1,211,77,748,955,100,64,1655,9126,7,,123,1,1008,5142,567,2630,93,23,167,36,1220,677,1696,1185,887,44,891,42,,,15,,2.61,683262,162188
